withinblocktrial,block,block_repetition,rt,resp,acc,cresp,conf_press,cj,rtconf,coherence,metacognition,slow_trial,manipulation,sub_id,age,gender,handedness,X,batch,check1,check2,check3,check4
12,8,1,0.8343412,['n'],1,right,['u'],1,0.2803877,0.4,1,0,FastFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
13,8,1,0.6816378,['n'],1,right,['u'],1,0.261617,0.4,1,0,FastFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
14,8,1,0.8509777,['n'],1,right,['e'],0,0.1880259,0.1,0,0,FastFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
15,8,1,0.7334393,['n'],1,right,['e'],0,0.2963075,0.4,0,0,FastFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
16,8,1,0.8844181,['n'],0,left,['u'],1,0.684027,0.1,0,0,FastFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
17,8,1,0.9160956,['c'],1,left,['u'],1,0.6068309,0.4,1,0,FastFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
18,8,1,1.1178519,['c'],1,left,['e'],0,0.2355799,0.4,0,0,FastFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
19,8,1,0.9006123,['n'],1,right,['u'],1,0.1928629,0.2,1,0,FastFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
20,8,1,0.7166071,['n'],1,right,['u'],1,0.1765567,0.4,1,0,FastFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
21,8,1,0.6842587,['n'],1,right,['u'],1,0.143459,0.4,1,0,FastFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
22,8,1,1.6332878,['n'],0,left,['u'],1,0.3159956,0.2,0,0,FastFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
23,8,1,0.7513177,['n'],1,right,['u'],1,0.17999,0.4,1,0,FastFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
24,8,1,1.2667927,['c'],0,right,['e'],0,0.1712711,0.2,1,0,FastFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
25,8,1,0.8512946,['n'],1,right,['e'],0,0.2133235,0.4,0,0,FastFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
26,8,1,0.8179083,['n'],0,left,['e'],0,0.1755855,0.1,1,0,FastFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
27,8,1,0.967872,['c'],1,left,['e'],0,0.275327,0.2,0,0,FastFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
28,8,1,0.8165768,['n'],0,left,['e'],0,0.171146,0.1,1,0,FastFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
29,8,1,0.649709,['n'],0,left,['e'],0,0.2210729,0.1,1,0,FastFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
30,8,1,1.1996859,['n'],1,right,['e'],0,0.534655,0.2,0,0,FastFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
31,8,1,0.9166714,['n'],0,left,['e'],0,0.1426413,0.4,1,0,FastFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
32,8,1,0.9514624,['n'],1,right,['e'],0,0.1652324,0.2,0,0,FastFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
33,8,1,1.0993791,['n'],1,right,['e'],0,0.1816833,0.2,0,0,FastFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
34,8,1,1.0004437,['c'],1,left,['e'],0,0.7280944,0.2,0,0,FastFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
35,8,1,0.9839796,['n'],1,right,['e'],0,0.5502291,0.4,0,0,FastFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
36,8,1,0.6176856,['n'],0,left,['e'],0,0.2336222,0.1,1,0,FastFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
37,8,1,0.8172981,['n'],0,left,['e'],0,0.2262967,0.2,1,0,FastFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
38,8,1,1.0181727,['c'],0,right,['e'],0,0.2272359,0.2,1,0,FastFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
39,8,1,1.0843127,['c'],1,left,['u'],1,0.2575925,0.1,1,0,FastFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
40,8,1,1.4503802,['n'],0,left,['u'],1,0.8480781,0.1,0,0,FastFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
41,8,1,0.8338721,['n'],0,left,['e'],0,0.1592623,0.1,1,0,FastFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
42,8,1,0.8843982,['c'],1,left,['u'],1,0.280466,0.1,1,0,FastFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
43,8,1,0.8845895,['c'],1,left,['e'],0,0.3324352,0.4,0,0,FastFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
44,8,1,1.233068,['n'],1,right,['e'],0,0.6238661,0.4,0,0,FastFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
45,8,1,1.0015786,['n'],1,right,['e'],0,0.1616513,0.1,0,0,FastFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
46,8,1,0.901021,['n'],0,left,['e'],0,0.2182218,0.4,1,0,FastFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
47,8,1,0.5005773,['n'],1,right,['e'],0,0.2072889,0.4,0,0,FastFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
48,8,1,0.884919,['n'],0,left,['e'],0,0.6460945,0.4,1,0,FastFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
49,8,1,0.9159378,['c'],0,right,['e'],0,0.4105371,0.1,1,0,FastFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
50,8,1,1.0495523,['c'],0,right,['e'],0,0.8030256,0.2,1,0,FastFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
51,8,1,0.8663322,['c'],1,left,['u'],1,0.1781208,0.4,1,0,FastFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
52,8,1,0.9010234,['c'],0,right,['u'],1,0.169628,0.2,0,0,FastFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
53,8,1,1.3657357,['c'],0,right,['u'],1,0.3512826,0.2,0,0,FastFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
54,8,1,1.6510444,['n'],0,left,['e'],0,0.2894564,0.1,1,0,FastFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
55,8,1,0.9665246,['c'],0,right,['u'],1,0.1620862,0.2,0,0,FastFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
56,8,1,1.1838036,['c'],1,left,['e'],0,0.2384037,0.1,0,0,FastFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
57,8,1,1.0010703,['c'],1,left,['e'],0,0.399508,0.1,0,0,FastFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
58,8,1,1.0011391,['c'],1,left,['e'],0,0.2179052,0.1,0,0,FastFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
59,8,1,1.1513841,['c'],1,left,['e'],0,0.1977578,0.2,0,0,FastFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
0,9,1,1.4664506,['n'],0,left,['e'],0,0.5113617,0.2,1,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
1,9,1,1.1011807,['n'],1,right,['e'],0,0.3057694,0.4,0,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
2,9,1,1.884511,['n'],1,right,['e'],0,0.269035,0.1,0,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
3,9,1,0.9504911,['n'],1,right,['u'],1,1.1186308,0.4,1,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
4,9,1,1.3677011,['c'],1,left,['e'],0,0.2221951,0.4,0,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
5,9,1,1.4510103,['c'],0,right,['e'],0,0.2537201,0.1,1,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
6,9,1,1.167884,['n'],1,right,['e'],0,0.183548,0.4,0,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
7,9,1,1.3004263,['n'],0,left,['e'],0,0.68667,0.2,1,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
8,9,1,2.016752,['c'],0,right,['e'],0,0.373828,0.1,1,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
9,9,1,1.2498521,['n'],0,left,['e'],0,0.1845833,0.2,1,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
10,9,1,1.0678986,['n'],1,right,['e'],0,0.1835483,0.4,0,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
11,9,1,1.7328545,['n'],0,left,['e'],0,0.2374964,0.2,1,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
12,9,1,1.1343151,['c'],1,left,['e'],0,0.1852204,0.1,0,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
13,9,1,1.3680554,['c'],1,left,['u'],1,0.2056606,0.4,1,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
14,9,1,1.283823,['c'],1,left,['e'],0,0.2126492,0.1,0,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
15,9,1,1.5680447,['n'],1,right,['e'],0,1.1373128,0.1,0,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
16,9,1,1.9505815,['n'],0,left,['e'],0,0.4873191,0.4,1,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
17,9,1,1.5511386,['n'],0,left,['e'],0,0.361022,0.4,1,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
18,9,1,1.1497379,['n'],1,right,['e'],0,0.2243239,0.4,0,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
19,9,1,1.500061,['c'],1,left,['u'],1,0.460701,0.2,1,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
20,9,1,2.0520733,['c'],1,left,['e'],0,0.411463,0.4,0,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
21,9,1,1.6675661,['n'],1,right,['e'],0,0.2030863,0.1,0,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
22,9,1,1.5014361,['n'],1,right,['e'],0,0.2013445,0.2,0,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
23,9,1,1.5676968,['c'],0,right,['e'],0,0.2131424,0.1,1,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
24,9,1,1.3501786,['n'],1,right,['e'],0,0.1687669,0.1,0,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
25,9,1,1.2329479,['c'],1,left,['e'],0,1.427889,0.2,0,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
26,9,1,1.5846818,['n'],1,right,['e'],0,0.1898568,0.2,0,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
27,9,1,1.1832267,['c'],0,right,['e'],0,0.1383692,0.2,1,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
28,9,1,1.1336554,['n'],1,right,['e'],0,0.2176728,0.1,0,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
29,9,1,1.7677073,['n'],0,left,['e'],0,0.1725121,0.1,1,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
30,9,1,1.2173718,['c'],1,left,['u'],1,0.216642,0.4,1,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
31,9,1,1.2841477,['n'],0,left,['e'],0,0.1910103,0.1,1,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
32,9,1,1.1511232,['n'],1,right,['e'],0,0.2199876,0.1,0,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
33,9,1,1.2675029,['n'],1,right,['e'],0,0.2902472,0.2,0,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
34,9,1,1.1500788,['n'],0,left,['e'],0,0.2202661,0.1,1,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
35,9,1,1.3010489,['n'],0,left,['e'],0,0.2571771,0.1,1,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
36,9,1,1.5992066,['n'],1,right,['e'],0,0.1551339,0.2,0,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
37,9,1,1.1497773,['n'],1,right,['e'],0,0.233076,0.1,0,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
38,9,1,1.0828427,['c'],1,left,['e'],0,0.1828752,0.1,0,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
39,9,1,1.3173877,['c'],1,left,['e'],0,0.2367827,0.2,0,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
40,9,1,1.1673321,['n'],0,left,['e'],0,0.1990169,0.4,1,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
41,9,1,1.1009063,['n'],0,left,['e'],0,0.2140169,0.4,1,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
42,9,1,0.8680023,['n'],1,right,['e'],0,0.1731894,0.4,0,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
43,9,1,1.3334657,['c'],1,left,['e'],0,0.1629203,0.2,0,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
44,9,1,1.1170392,['n'],0,left,['e'],0,0.1631593,0.2,1,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
45,9,1,1.0995264,['n'],1,right,['u'],1,0.2746347,0.2,1,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
46,9,1,1.6493369,['c'],1,left,['e'],0,0.297003,0.2,0,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
47,9,1,1.1506426,['n'],1,right,['e'],0,0.1919259,0.2,0,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
48,9,1,1.3176299,['c'],1,left,['e'],0,0.1506012,0.2,0,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
49,9,1,1.2333162,['n'],1,right,['e'],0,0.2269954,0.2,0,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
50,9,1,1.1176533,['c'],1,left,['e'],0,0.2068602,0.4,0,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
51,9,1,1.2180585,['n'],0,left,['e'],0,0.1683695,0.1,1,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
52,9,1,1.1678762,['n'],0,left,['e'],0,0.1816815,0.4,1,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
53,9,1,1.1506416,['n'],1,right,['e'],0,0.1629382,0.4,0,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
54,9,1,1.0502591,['n'],1,right,['e'],0,0.1494369,0.4,0,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
55,9,1,1.1834748,['n'],1,right,['e'],0,0.2099504,0.2,0,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
56,9,1,1.2018762,['n'],1,right,['e'],0,0.2838979,0.1,0,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
57,9,1,1.1854278,['n'],1,right,['e'],0,0.3237341,0.4,0,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
58,9,1,1.017003,['n'],1,right,['e'],0,0.1450968,0.4,0,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
59,9,1,1.3353566,['n'],0,left,['e'],0,0.1850154,0.1,1,0,AccFast,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
0,10,1,1.0339369,['n'],0,left,['e'],0,0.4106222,0.4,1,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
1,10,1,1.1658096,['n'],1,right,['u'],1,0.2555979,0.1,1,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
2,10,1,1.5495819,['c'],1,left,['u'],1,1.4656096,0.2,1,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
3,10,1,2.1174261,['n'],0,left,['e'],0,0.316522,0.4,1,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
4,10,1,1.5160325,['c'],1,left,['e'],0,0.1974721,0.2,0,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
5,10,1,1.3174578,['n'],0,left,['e'],0,0.1389943,0.1,1,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
6,10,1,1.1166349,['n'],1,right,['u'],1,0.2196106,0.4,1,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
7,10,1,1.3172538,['c'],1,left,['e'],0,0.2245287,0.4,0,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
8,10,1,1.3190378,['n'],1,right,['e'],0,0.2298522,0.4,0,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
9,10,1,1.3517611,['n'],1,right,['u'],1,0.4103859,0.4,1,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
10,10,1,1.3358758,['n'],0,left,['e'],0,2.2620587,0.4,1,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
11,10,1,1.8651166,['n'],1,right,['e'],0,0.6930863,0.1,0,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
12,10,1,1.3337558,['c'],0,right,['u'],1,0.1656908,0.2,0,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
13,10,1,1.4183583,['c'],1,left,['e'],0,0.2485405,0.4,0,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
14,10,1,1.1847974,['n'],0,left,['e'],0,0.2896842,0.1,1,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
15,10,1,2.4164357,['n'],1,right,['e'],0,0.2168206,0.2,0,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
16,10,1,1.4841325,['n'],0,left,['e'],0,0.3429334,0.2,1,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
17,10,1,1.1849875,['c'],1,left,['e'],0,0.2045857,0.2,0,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
18,10,1,1.1499266,['c'],0,right,['e'],0,0.2817678,0.1,1,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
19,10,1,1.1178522,['n'],0,left,['e'],0,0.2115828,0.4,1,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
20,10,1,1.132168,['n'],1,right,['u'],1,0.7531011,0.1,1,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
21,10,1,1.2994605,['n'],1,right,['u'],1,0.2245892,0.1,1,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
22,10,1,1.8504364,['n'],0,left,['e'],0,0.304242,0.2,1,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
23,10,1,1.2008919,['c'],0,right,['e'],0,0.1988057,0.4,1,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
24,10,1,1.1670932,['c'],0,right,['e'],0,0.2273239,0.1,1,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
25,10,1,1.1849832,['c'],1,left,['e'],0,0.2849273,0.2,0,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
26,10,1,1.2337609,['n'],1,right,['e'],0,0.2275892,0.2,0,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
27,10,1,1.2167094,['n'],0,left,['e'],0,0.2527806,0.1,1,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
28,10,1,1.101231,['c'],0,right,['u'],1,0.2644951,0.4,0,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
29,10,1,1.7184438,['c'],0,right,['u'],1,0.2513826,0.2,0,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
30,10,1,1.3171019,['c'],0,right,['u'],1,0.2875085,0.4,0,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
31,10,1,2.4844966,['n'],0,left,['e'],0,0.8513171,0.4,1,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
32,10,1,1.5510081,['n'],1,right,['e'],0,0.2458254,0.1,0,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
33,10,1,1.183778,['n'],1,right,['u'],1,0.2390465,0.4,1,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
34,10,1,1.8502934,['c'],1,left,['e'],0,0.223028,0.2,0,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
35,10,1,1.0346769,['c'],1,left,['u'],1,0.2708695,0.4,1,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
36,10,1,1.1682733,['n'],0,left,['e'],0,0.1996933,0.2,1,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
37,10,1,1.4340184,['n'],0,left,['e'],0,0.2650824,0.2,1,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
38,10,1,1.33353,['c'],0,right,['e'],0,0.2518766,0.1,1,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
39,10,1,1.6676657,['n'],0,left,['e'],0,0.1620016,0.1,1,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
40,10,1,1.1332615,['n'],1,right,['e'],0,0.1924513,0.4,0,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
41,10,1,1.1338475,['c'],0,right,['e'],0,0.2060296,0.2,1,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
42,10,1,1.1999923,['c'],1,left,['e'],0,0.2328881,0.1,0,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
43,10,1,1.2669464,['n'],0,left,['u'],1,0.3030024,0.2,0,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
44,10,1,1.0841803,['n'],0,left,['e'],0,0.187405,0.2,1,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
45,10,1,1.0011867,['n'],1,right,['e'],0,0.2851376,0.4,0,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
46,10,1,1.3686719,['c'],1,left,['e'],0,0.5574945,0.2,0,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
47,10,1,0.934782,['n'],1,right,['e'],0,0.260773,0.2,0,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
48,10,1,1.4515293,['n'],1,right,['e'],0,0.5152225,0.1,0,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
49,10,1,1.3506981,['c'],1,left,['e'],0,0.2030747,0.1,0,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
50,10,1,1.0677128,['n'],0,left,['e'],0,0.2188305,0.4,1,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
51,10,1,0.9511686,['n'],1,right,['e'],0,0.2065863,0.2,0,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
52,10,1,0.9676661,['n'],1,right,['e'],0,0.2102802,0.1,0,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
53,10,1,1.2828508,['n'],1,right,['e'],0,0.2182552,0.2,0,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
54,10,1,1.5174858,['n'],0,left,['e'],0,0.2153195,0.1,1,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
55,10,1,1.1502839,['n'],1,right,['e'],0,0.2433027,0.4,0,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
56,10,1,1.2839231,['n'],1,right,['e'],0,0.2162558,0.1,0,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
57,10,1,1.1340747,['c'],1,left,['u'],1,0.181377,0.4,1,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
58,10,1,1.1494353,['n'],1,right,['e'],0,0.2109962,0.1,0,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
59,10,1,0.967646,['c'],1,left,['u'],1,0.1981155,0.1,1,0,AccAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
0,11,1,1.600578,['c'],0,right,['e'],0,1.9277835,0.2,1,0,FastAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
1,11,1,0.4499721,['n'],1,right,['u'],1,0.7154919,0.4,1,0,FastAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
2,11,1,0.6498859,['c'],0,right,['e'],0,0.8550114,0.1,1,0,FastAcc,1,17,Woman,Right,NA,5,TRUE,TRUE,TRUE,TRUE
